"lemma","count","strong","lexicon"
"ῥομφαία",7,"G45010","{'brief': 'a sword, piercing grief', 'long': 'a sword, scimitar; fig: war, piercing grief.'}"
"τέλος",1,"G50560","{'brief': 'an end, purpose, tax', 'long': '(a) an end, (b) event or issue, (c) the principal end, aim, purpose, (d) a tax.'}"
"τελώνης",21,"G50570","{'brief': 'a collector of taxes', 'long': 'a publican, collector of taxes.'}"
"τελώνιον",3,"G50580","{'brief': ""a tax-collector's office"", 'long': ""a tax-collector's office, toll-house.""}"
"φόρος",5,"G54110","{'brief': 'a tax, tribute', 'long': 'a tax, tribute, especially on persons.'}"
"ἀρχιτελώνης",1,"G07540","{'brief': 'head of a custom-house, chief tax-gatherer', 'long': 'head of a custom-house, chief tax-gatherer or publican.'}"
"διδακτικός",2,"G13170","{'brief': 'able to teach, apt to teach', 'long': 'able to teach, apt to teach.'}"
"διδακτός",2,"G13180","{'brief': 'taught, instructed', 'long': 'taught, instructed.'}"
"θεοδίδακτος",1,"G23120","{'brief': 'taught by God', 'long': 'taught by God, divinely instructed.'}"
"παράδοσις",12,"G38620","{'brief': 'an instruction, tradition', 'long': 'an instruction, tradition.'}"
"διδάσκαλος",57,"G13200","{'brief': 'a teacher', 'long': 'a teacher, master.'}"
"νομοδιδάσκαλος",3,"G35470","{'brief': 'a teacher and interpreter of the Mosaic Law', 'long': 'a teacher and interpreter of the Mosaic Law.'}"
"σκῆνος",2,"G46360","{'brief': 'a tent', 'long': 'a tent, tabernacle; fig: of the human body.'}"
"σκηνή",1,"G46330","{'brief': 'a tent, tabernacle', 'long': 'a tent, booth, tabernacle, abode, dwelling, mansion, habitation.'}"
"σκηνοποιός",1,"G46350","{'brief': 'a tent-maker', 'long': 'a tent-maker.'}"
"δεκατόω",2,"G11830","{'brief': 'I tithe, collect tithe from', 'long': 'I tithe, collect tithe from.'}"
"δέκατος",4,"G11820","{'brief': 'tenth', 'long': 'tenth.'}"
"ἀποδεκατεύω",1,"G05860","{'brief': 'I take off a tenth part, pay tithe', 'long': 'I take off (deduct) a tenth part (of my property) (and give it away), pay tithe.'}"
"ἀποδεκατόω",3,"G05860","{'brief': 'I take off a tenth part, pay tithe', 'long': 'I take off (deduct) a tenth part (of my property) (and give it away), pay tithe.'}"
"πτοέω",2,"G44220","{'brief': 'I terrify, scare', 'long': 'I terrify, scare, strike with panic.'}"
"ἔμφοβος",3,"G17190","{'brief': 'full of fear, terrified', 'long': 'full of fear, terrified.'}"
"κλέπτης",15,"G28120","{'brief': 'a thief', 'long': 'a thief.'}"
"λῃστής",15,"G30270","{'brief': 'a robber, brigand, bandit', 'long': ' a robber, brigand, bandit.'}"
"σκόλοψ",1,"G46470","{'brief': 'a stake or thorn', 'long': 'a stake or thorn; fig: a sharp affliction.'}"
"ἄκανθα",14,"G01730","{'brief': 'a thorn-bush', 'long': 'a thorn-bush, prickly plant; a thorn.'}"
"ἀκάνθινος",2,"G01740","{'brief': 'made of thorns', 'long': 'made of thorns.'}"
"ἀλοάω",3,"G02480","{'brief': 'I thresh', 'long': 'I thresh (wheat).'}"
"ἅλων",1,"G02570","{'brief': 'a threshing-floor', 'long': 'a threshing-floor.'}"
"βῆμα",4,"G09680","{'brief': 'the space covered by a step of the foot, a tribunal', 'long': 'an elevated place ascended by steps, a throne, tribunal.'}"
"θρόνος",62,"G23620","{'brief': 'a throne, seat', 'long': ""a (king's) throne, seat; meton: power, dominion; a potentate.""}"
"εὐκαιρέω",3,"G21190","{'brief': 'I have a good opportunity, have leisure', 'long': 'I have a good (favorable) opportunity, have leisure; I devote my leisure to.'}"
"εὔκαιρος",1,"G21210","{'brief': 'timely, suitable', 'long': 'opportune, timely, suitable; perhaps sometimes: holiday, festival.'}"
"καιρός",81,"G25400","{'brief': 'fitting season, opportunity, time', 'long': 'fitting season, season, opportunity, occasion, time.'}"
"νυνί",1,"G35680","{'brief': 'now, already, at present', 'long': 'adv. (a) of time: just now, even now; just at hand, immediately, (b) of logical connection: now then, (c) in commands and appeals: at this instant.'}"
"οὐδέπω",1,"G37640","{'brief': 'not yet, never before', 'long': 'not yet, never before.'}"
"ποτέ",1,"G42180","{'brief': 'at one time or other', 'long': 'at one time or other, at some time, formerly.'}"
"πρόσκαιρος",1,"G43400","{'brief': 'temporary', 'long': 'for a season, temporary.'}"
"πώποτε",1,"G44550","{'brief': 'at any time, ever', 'long': 'at any time, ever.'}"
"τότε",8,"G51190","{'brief': 'then', 'long': 'then, at that time.'}"
"χρονοτριβέω",1,"G55510","{'brief': 'I waste time, spend time', 'long': 'I waste time, spend time, delay.'}"
"χρόνος",52,"G55500","{'brief': 'time, a particular time, season', 'long': 'time, a particular time, season.'}"
"ἤδη",3,"G22350","{'brief': 'now, already', 'long': 'already; now at length, now after all this waiting.'}"
"μνῆμα",9,"G34180","{'brief': 'a tomb, monument', 'long': 'a tomb, monument, memorial.'}"
"μνημεῖον",38,"G34190","{'brief': 'a tomb, sepulcher', 'long': 'a tomb, sepulcher, monument.'}"
"τάφος",7,"G50280","{'brief': 'a tomb, burial-place', 'long': 'a burial-place, sepulcher, tomb, grave.'}"
"γλῶσσα",49,"G11000","{'brief': 'the tongue, a language, nation', 'long': 'the tongue, a language, a nation (usually distinguished by their speech).'}"
"βάσανος",2,"G09310","{'brief': 'torture, torment', 'long': 'torture, torment, examination by torture.'}"
"βασανίζω",9,"G09280","{'brief': 'I torment, torture, buffet', 'long': 'I examine, as by torture; I torment; I buffet, as of waves.'}"
"βασανισμός",6,"G09290","{'brief': 'torture, torment', 'long': 'torture, torment.'}"
"κολαφίζω",4,"G28520","{'brief': 'I strike with the fist, maltreat', 'long': 'I strike with the fist, buffet; hence: I mistreat violently.'}"
"καταπατέω",2,"G26620","{'brief': 'I trample under foot', 'long': 'I trample down, trample under foot (lit. and met.), spurn.'}"
"πατέω",1,"G39610","{'brief': 'I tread, trample upon', 'long': 'I tread, trample upon.'}"
"τρέμω",3,"G51410","{'brief': 'I tremble, am afraid', 'long': 'I tremble, am afraid.'}"
"τρόμος",5,"G51560","{'brief': 'a trembling', 'long': 'a trembling, quaking, fear.'}"
"φρίσσω",1,"G54250","{'brief': 'I shudder', 'long': 'I shudder, shiver, tremble.'}"
"σείω",2,"G45790","{'brief': 'I shake', 'long': 'I shake; fig: I agitate, stir up.'}"
"ἔντρομος",3,"G17900","{'brief': 'trembling through fear', 'long': 'trembling with fear, terrified.'}"
"πειρασμός",6,"G39860","{'brief': 'trial, testing, temptation', 'long': '(a) trial, probation, testing, being tried, (b) temptation, (c) calamity, affliction.'}"
"φυλή",31,"G54430","{'brief': 'a tribe, race', 'long': 'a tribe or race of people.'}"
"κῆνσος",4,"G27780","{'brief': 'a poll-tax', 'long': 'a poll-tax.'}"
"διαταράσσω",1,"G12980","{'brief': 'I trouble greatly, agitate', 'long': 'I trouble greatly, agitate.'}"
"θορυβάζω",1,"G23495","{'brief': 'mortal', 'long': 'mortal, subject to death.'}"
"θροέω",2,"G23600","{'brief': 'I disturb, agitate', 'long': 'I disturb, agitate; pass: I am troubled, alarmed.'}"
"παρενοχλέω",1,"G39260","{'brief': 'I trouble', 'long': 'I trouble, cause disturbance to, annoy, harass.'}"
"πτόησις",1,"G44230","{'brief': 'terror, consternation', 'long': 'terror, consternation, dismay.'}"
"σκύλλω",4,"G46600","{'brief': 'I flay, trouble, annoy', 'long': 'I flay, trouble, annoy, vex.'}"
"στενοχωρία",1,"G47300","{'brief': 'a narrow space, great distress', 'long': 'a narrow space, great distress, anguish.'}"
"ταράσσω",16,"G50150","{'brief': 'I agitate, stir up, trouble', 'long': 'I disturb, agitate, stir up, trouble.'}"
"ἐκταράσσω",1,"G16130","{'brief': 'I disturb greatly', 'long': 'I disturb (trouble) greatly (exceedingly).'}"
"ἐνοχλέω",2,"G17760","{'brief': 'I disturb, cause tumult', 'long': 'I disturb, cause tumult, trouble, annoy.'}"
"ὀκνηρός",1,"G36360","{'brief': 'slothful, backward', 'long': 'slothful, backward, hesitating; of things: irksome.'}"
"σάλπιγξ",10,"G45360","{'brief': 'a trumpet', 'long': 'a trumpet, the sound of a trumpet.'}"
"σαλπίζω",11,"G45370","{'brief': 'I sound a trumpet', 'long': 'I sound a trumpet.'}"
"σαλπιστής",1,"G45380","{'brief': 'a trumpeter', 'long': 'a trumpeter.'}"
"χιτών",11,"G55090","{'brief': 'a tunic, garment, undergarment', 'long': 'a tunic, garment, undergarment.'}"
"τροπή",1,"G51570","{'brief': 'a turning', 'long': 'a turning, change, mutation.'}"
"ἀποτρέπω",1,"G06650","{'brief': 'I turn away from, shun', 'long': 'I turn away from, shun.'}"
"ἐκκλίνω",3,"G15780","{'brief': 'I fall away from, turn away', 'long': '(lit: I bend away from), I fall away from, turn away (from), deviate.'}"
"ἐκτρέπω",3,"G16240","{'brief': 'I turn aside, wander, forsake', 'long': '(lit: I turn out from); mid. and pass: I turn aside (from the right road), wander, forsake, and with an object: I remove from myself, shun, avoid.'}"
"ἔρχομαι",1,"G20640","{'brief': 'I come, go', 'long': 'I come, go.'}"
"αἰσθάνομαι",1,"G01430","{'brief': 'I perceive', 'long': 'I perceive, understand.'}"
"κατανοέω",1,"G26570","{'brief': 'I understand, perceive, consider', 'long': 'I take note of, perceive, consider carefully, discern, detect, make account of.'}"
"νοέω",14,"G35390","{'brief': 'I understand, consider', 'long': 'I understand, think, consider, conceive, apprehend; aor. possibly: realize.'}"
"σύνεσις",7,"G49070","{'brief': 'understanding', 'long': 'a putting together in the mind, hence: understanding, practical discernment, intellect.'}"
"συνίημι",26,"G49200","{'brief': 'I consider, understand', 'long': 'I consider, understand, perceive.'}"
"συνετός",2,"G49080","{'brief': 'intelligent, prudent, wise', 'long': 'intelligent, prudent, wise, understanding, discerning.'}"
"φρόνησις",1,"G54280","{'brief': 'understanding', 'long': 'understanding (which leads to right action), practical wisdom, prudence.'}"
"φρόνιμος",1,"G54290","{'brief': 'intelligent, prudent', 'long': 'intelligent, prudent, sensible, wise.'}"
"ἐπιστήμων",1,"G19900","{'brief': 'skillful, experienced', 'long': 'skillful, experienced, knowing.'}"
"εἰκῇ",6,"G15000","{'brief': 'without purpose, in vain', 'long': 'without a cause, purpose; purposelessly, in vain, for nothing.'}"
"κενός",2,"G27560","{'brief': 'empty, vain, hollow', 'long': '(a) empty, (b) met: empty (in moral content), vain, ineffective, foolish, worthless, (c) false, unreal, pretentious, hollow.'}"
"μάταιος",6,"G31520","{'brief': 'vain, unproductive, godless', 'long': 'vain, unreal, ineffectual, unproductive; practically: godless.'}"
"μάτην",2,"G31550","{'brief': 'in vain', 'long': 'in vain, in an unreal way, to no purpose.'}"
"ματαιολόγος",1,"G31510","{'brief': 'a vain, empty talker', 'long': 'a vain, empty talker.'}"
"ματαιότης",3,"G31530","{'brief': 'vanity, purposelessness', 'long': 'vanity, emptiness, unreality, purposelessness, ineffectiveness, instability, frailty; false religion.'}"
"ματαιόω",1,"G31540","{'brief': 'I become vain', 'long': 'I become vain or foolish, am perverted.'}"
"κάλυμμα",4,"G25710","{'brief': 'a veil', 'long': 'a covering, especially a covering of head and face, a veil.'}"
"γεωργός",2,"G10920","{'brief': 'a worker of the soil, husbandman, vine-dresser', 'long': 'a worker of the soil, husbandman, farmer, farm-laborer, vine-dresser.'}"
"ἄμπελος",9,"G02880","{'brief': 'a vine', 'long': 'a vine, grape-vine.'}"
"ἀμπελών",23,"G02900","{'brief': 'a vineyard', 'long': 'a vineyard.'}"
"παρθένος",14,"G39330","{'brief': 'a virgin', 'long': 'a maiden, virgin; extended to men who have not known women.'}"
"ὀπτασία",4,"G37010","{'brief': 'a vision, supernatural appearance', 'long': 'a vision, supernatural appearance.'}"
"ὅραμα",11,"G37050","{'brief': 'a spectacle, vision', 'long': 'a spectacle, vision, that which is seen.'}"
"ὅρασις",2,"G37060","{'brief': 'a sight, vision, appearance', 'long': 'a sight, vision, appearance.'}"
"φθόγγος",1,"G53530","{'brief': 'a sound', 'long': 'a sound.'}"
"πορεύω",5,"G41980","{'brief': 'I travel, journey, go', 'long': 'I travel, journey, go, die.'}"
"περιπατέω",93,"G40430","{'brief': 'I walk, conduct my life', 'long': 'I walk, hence Hebraistically (in an ethical sense): I conduct my life, live.'}"
"στοιχέω",5,"G47480","{'brief': 'I walk', 'long': 'I walk in, walk by.'}"
"ἐνπεριπατέω",1,"G17040","{'brief': 'I walk about in a place', 'long': 'I walk about in a place, live among, am conversant with.'}"
"μάχομαι",1,"G31640","{'brief': 'I engage in battle, fight, strive', 'long': 'I engage in battle, fight; hence: I strive, contend, dispute.'}"
"στράτευμα",3,"G47530","{'brief': 'an army', 'long': 'an army, detachment of troops.'}"
"στρατεύω",5,"G47540","{'brief': 'I wage war, fight', 'long': 'I wage war, fight, serve as a soldier; fig: of the warring lusts against the soul.'}"
"στρατιώτης",26,"G47570","{'brief': 'a soldier', 'long': 'a soldier.'}"
"συνστρατιώτης",2,"G49610","{'brief': 'a fellow soldier', 'long': 'a fellow soldier (in the Christian faith).'}"
"ἀντιστρατεύομαι",1,"G04970","{'brief': 'I campaign against, war against', 'long': 'I campaign against, war against.'}"
"διασκορπίζω",2,"G12870","{'brief': 'I scatter, winnow, disperse, waste', 'long': 'I scatter, winnow, disperse, waste.'}"
"ἀπώλεια",2,"G06840","{'brief': 'destruction, ruin, loss', 'long': 'destruction, ruin, loss, perishing; eternal ruin.'}"
"βλέπω",1,"G09910","{'brief': 'I look, see', 'long': '(primarily physical), I look, see, perceive, discern.'}"
"γρηγορέω",22,"G11270","{'brief': 'I am awake, am vigilant, watch', 'long': '(a) I am awake (in the night), watch, (b) I am watchful, on the alert, vigilant.'}"
"παρατηρέω",5,"G39060","{'brief': 'I watch', 'long': 'I watch, observe scrupulously.'}"
"προσδοκάω",1,"G43280","{'brief': 'I expect, await', 'long': 'I expect, wait for, await, think, anticipate.'}"
"σκοπέω",1,"G46480","{'brief': 'regard attentively, take heed', 'long': 'I look at, regard attentively, take heed, beware, consider.'}"
"ἀγρυπνέω",3,"G00690","{'brief': 'I am awake', 'long': 'I am not asleep, am awake; especially: I am watchful, careful.'}"
"ἐνεδρεύω",1,"G17480","{'brief': 'I lie in wait for, seek to entrap, defraud, deceive', 'long': 'I lie in wait (ambush) for, seek to entrap (hence: I defraud, deceive).'}"
"πύργος",4,"G44440","{'brief': 'a tower, fortified structure', 'long': 'a tower, fortified structure.'}"
"ποτίζω",3,"G42220","{'brief': 'I cause to drink, give to drink', 'long': 'I cause to drink, give to drink; irrigate, water.'}"
"χωλός",1,"G55600","{'brief': 'lame, deprived of a foot', 'long': 'lame, deprived of a foot, limping.'}"
"ὕδωρ",76,"G52040","{'brief': 'water', 'long': 'water.'}"
"ὑδροποτέω",1,"G52020","{'brief': 'I am a water drinker', 'long': 'I am only a water drinker.'}"
"οἶνος",34,"G36310","{'brief': 'wine', 'long': 'wine.'}"
"πάροινος",1,"G39430","{'brief': 'given to wine, drunken', 'long': 'given to wine, drunken, quarrelsome.'}"
"ἀσκός",12,"G07790","{'brief': 'a wine-skin', 'long': 'a wine-skin, leather bottle.'}"
"ληνός",5,"G30250","{'brief': 'a winepress', 'long': 'a trough, vat, winepress.'}"
"ὑπολήνιον",1,"G52760","{'brief': 'a pit under the wine-press', 'long': 'a wine-vat, pit under the wine-press dug in the ground.'}"
"πτύον",1,"G44250","{'brief': 'a simple wooden pitchfork', 'long': 'a simple wooden pitchfork; a winnowing-shovel or fan.'}"
"σινιάζω",1,"G46170","{'brief': 'I sift, prove by trials', 'long': 'I sift, prove by trials, winnow.'}"
"λύκος",6,"G30740","{'brief': 'a wolf, jackal', 'long': 'a wolf, of perhaps a jackal; often applied to persons of wolfish proclivities.'}"
"γαστήρ",8,"G10640","{'brief': 'the womb, stomach, to be pregnant', 'long': 'the womb, stomach; of a woman: to be with child (lit: to have [a child] in the belly).'}"
"κοιλία",12,"G28360","{'brief': 'belly, womb, the inner man', 'long': 'belly, abdomen, heart, a general term covering any organ in the abdomen, e.g. stomach, womb; met: the inner man.'}"
"μήτρα",2,"G33880","{'brief': 'the womb', 'long': 'the womb.'}"
"γράφω",100,"G11250","{'brief': 'I write', 'long': 'I write; pass: it is written, it stands written (in the scriptures).'}"
"προγράφω",1,"G42700","{'brief': 'I write previously', 'long': '(a) I write previously (aforetime); I write above (already), (b) I depict or portray openly, (c) I designate beforehand.'}"
"κακός",5,"G25560","{'brief': 'bad, evil', 'long': 'bad, evil, in the widest sense.'}"
"κακῶς",1,"G25600","{'brief': 'badly, evilly', 'long': 'badly, evilly, wrongly.'}"
"κακόω",1,"G25590","{'brief': 'I treat badly', 'long': 'I treat badly, afflict, embitter, make angry.'}"
"πλεονεκτέω",1,"G41220","{'brief': 'I take advantage of', 'long': 'I take advantage of, overreach, defraud.'}"
"ἀδικία",1,"G00930","{'brief': 'unrighteousness', 'long': 'injustice, unrighteousness, hurt.'}"
"ἐπηρεάζω",1,"G19080","{'brief': 'I insult, treat wrongfully, molest', 'long': 'I insult, treat wrongfully, molest, revile.'}"
"ὑβρίζω",1,"G51950","{'brief': 'I insult', 'long': 'I insult, treat with insolence.'}"
"ζυμόω",4,"G22200","{'brief': 'I leaven, ferment', 'long': 'I leaven, ferment.'}"
"ζύμη",13,"G22190","{'brief': 'leaven, ferment', 'long': 'leaven, ferment, both lit. and met.'}"
"ἄζυμος",2,"G01060","{'brief': 'unleavened, the paschal feast, uncorrupted', 'long': 'unleavened, the paschal feast (a feast of the Hebrews); fig: uncorrupted, sincere.'}"
"ζυγός",5,"G22180","{'brief': 'a yoke, heavy burden, pair of scales', 'long': ""a yoke; hence met: (a Jewish idea) of a heavy burden, comparable to the heavy yokes resting on the bullocks' necks; a balance, pair of scales.""}"
"ἑτεροζυγέω",1,"G20860","{'brief': 'I am yoked with one different from myself', 'long': 'I am yoked with one different from myself, unequally yoked.'}"
