"book_id","chapter","verse","alignment_num","orig_lang_keys","target_lang_keys","origWords","origWordsTxt","alignmentOrigWords","targetWords","targetWordsTxt","alignmentTargetWords","alignmentTxt","frequency","matchCount","origWordsBetween","targetWordsBetween","warnings"
"act","26","25","1",",81732,81734,",",106822,","[{'id': 81732, 'book_id': 'act', 'chapter': '26', 'verse': '25', 'word_num': 0, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 81734, 'book_id': 'act', 'chapter': '26', 'verse': '25', 'word_num': 2, 'word': 'Παῦλος', 'occurrence': 1, 'strong': 'G39720', 'lemma': 'Παῦλος', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ Παῦλος",2,"[{'id': 106822, 'book_id': 'act', 'chapter': '26', 'verse': '25', 'word_num': 1, 'word': 'Paul', 'occurrence': 1}]","Paul",1,"ὁ Παῦλος = Paul",0.01367053998632946,40,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","26","28","1",",81780,81782,",",106887,","[{'id': 81780, 'book_id': 'act', 'chapter': '26', 'verse': '28', 'word_num': 0, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 81782, 'book_id': 'act', 'chapter': '26', 'verse': '28', 'word_num': 2, 'word': 'Ἀγρίππας', 'occurrence': 1, 'strong': 'G00670', 'lemma': 'Ἀγρίππας', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ Ἀγρίππας",2,"[{'id': 106887, 'book_id': 'act', 'chapter': '26', 'verse': '28', 'word_num': 1, 'word': 'Agrippa', 'occurrence': 1}]","Agrippa",1,"ὁ Ἀγρίππας = Agrippa",0.0003417634996582365,1,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","26","29","1",",81792,81794,",",106904,","[{'id': 81792, 'book_id': 'act', 'chapter': '26', 'verse': '29', 'word_num': 0, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 81794, 'book_id': 'act', 'chapter': '26', 'verse': '29', 'word_num': 2, 'word': 'Παῦλος', 'occurrence': 1, 'strong': 'G39720', 'lemma': 'Παῦλος', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ Παῦλος",2,"[{'id': 106904, 'book_id': 'act', 'chapter': '26', 'verse': '29', 'word_num': 1, 'word': 'Paul', 'occurrence': 1}]","Paul",1,"ὁ Παῦλος = Paul",0.01367053998632946,40,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","26","30","8",",81831,81833,",",106953,","[{'id': 81831, 'book_id': 'act', 'chapter': '26', 'verse': '30', 'word_num': 7, 'word': 'ἥ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NFS,'}, {'id': 81833, 'book_id': 'act', 'chapter': '26', 'verse': '30', 'word_num': 9, 'word': 'Βερνίκη', 'occurrence': 1, 'strong': 'G09590', 'lemma': 'Βερνίκη', 'morph': 'Gr,N,,,,,NFS,'}]","ἥ Βερνίκη",2,"[{'id': 106953, 'book_id': 'act', 'chapter': '26', 'verse': '30', 'word_num': 9, 'word': 'Bernice', 'occurrence': 1}]","Bernice",1,"ἥ Βερνίκη = Bernice",0.25,1,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","27","1","10",",81879,81881,",",107014,","[{'id': 81879, 'book_id': 'act', 'chapter': '27', 'verse': '1', 'word_num': 10, 'word': 'τόν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMS,'}, {'id': 81881, 'book_id': 'act', 'chapter': '27', 'verse': '1', 'word_num': 12, 'word': 'Παῦλον', 'occurrence': 1, 'strong': 'G39720', 'lemma': 'Παῦλος', 'morph': 'Gr,N,,,,,AMS,'}]","τόν Παῦλον",2,"[{'id': 107014, 'book_id': 'act', 'chapter': '27', 'verse': '1', 'word_num': 15, 'word': 'Paul', 'occurrence': 1}]","Paul",1,"τόν Παῦλον = Paul",0.2857142857142857,2,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","27","2","7",",81898,81902,",",107042,","[{'id': 81898, 'book_id': 'act', 'chapter': '27', 'verse': '2', 'word_num': 7, 'word': 'τοὺς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AMP,'}, {'id': 81902, 'book_id': 'act', 'chapter': '27', 'verse': '2', 'word_num': 11, 'word': 'τόπους', 'occurrence': 1, 'strong': 'G51170', 'lemma': 'τόπος', 'morph': 'Gr,N,,,,,AMP,'}]","τοὺς τόπους",2,"[{'id': 107042, 'book_id': 'act', 'chapter': '27', 'verse': '2', 'word_num': 13, 'word': 'places', 'occurrence': 1}]","places",1,"τοὺς τόπους = places",0.001364256480218281,1,3,0,"[""Discontiguous original language alignment, extra words: 3, threshold 1""]"
"act","27","24","10",",82273,",",107585,107586,107587,107588,107589,","[{'id': 82273, 'book_id': 'act', 'chapter': '27', 'verse': '24', 'word_num': 10, 'word': 'κεχάρισταί', 'occurrence': 1, 'strong': 'G54830', 'lemma': 'χαρίζομαι', 'morph': 'Gr,V,IEM3,,S,'}]","κεχάρισταί",1,"[{'id': 107585, 'book_id': 'act', 'chapter': '27', 'verse': '24', 'word_num': 14, 'word': 'in', 'occurrence': 1}, {'id': 107586, 'book_id': 'act', 'chapter': '27', 'verse': '24', 'word_num': 15, 'word': 'his', 'occurrence': 1}, {'id': 107587, 'book_id': 'act', 'chapter': '27', 'verse': '24', 'word_num': 16, 'word': 'kindness', 'occurrence': 1}, {'id': 107588, 'book_id': 'act', 'chapter': '27', 'verse': '24', 'word_num': 17, 'word': 'has', 'occurrence': 1}, {'id': 107589, 'book_id': 'act', 'chapter': '27', 'verse': '24', 'word_num': 18, 'word': 'given', 'occurrence': 1}]","in his kindness has given",5,"κεχάρισταί = in his kindness has given",1.0,1,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"act","27","34","10",",82437,82439,",",107817,","[{'id': 82437, 'book_id': 'act', 'chapter': '27', 'verse': '34', 'word_num': 8, 'word': 'τῆς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,GFS,'}, {'id': 82439, 'book_id': 'act', 'chapter': '27', 'verse': '34', 'word_num': 10, 'word': 'σωτηρίας', 'occurrence': 1, 'strong': 'G49910', 'lemma': 'σωτηρία', 'morph': 'Gr,N,,,,,GFS,'}]","τῆς σωτηρίας",2,"[{'id': 107817, 'book_id': 'act', 'chapter': '27', 'verse': '34', 'word_num': 12, 'word': 'salvation', 'occurrence': 1}]","salvation",1,"τῆς σωτηρίας = salvation",0.0014577259475218659,2,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","27","34","10",",82437,82439,",",107817,","[{'id': 82437, 'book_id': 'act', 'chapter': '27', 'verse': '34', 'word_num': 8, 'word': 'τῆς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,GFS,'}, {'id': 82439, 'book_id': 'act', 'chapter': '27', 'verse': '34', 'word_num': 10, 'word': 'σωτηρίας', 'occurrence': 1, 'strong': 'G49910', 'lemma': 'σωτηρία', 'morph': 'Gr,N,,,,,GFS,'}]","τῆς σωτηρίας",2,"[{'id': 107817, 'book_id': 'act', 'chapter': '27', 'verse': '34', 'word_num': 12, 'word': 'salvation', 'occurrence': 1}]","salvation",1,"τῆς σωτηρίας = salvation",0.09523809523809523,2,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","27","37","3",",82474,82476,",",107863,","[{'id': 82474, 'book_id': 'act', 'chapter': '27', 'verse': '37', 'word_num': 2, 'word': 'αἱ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NFP,'}, {'id': 82476, 'book_id': 'act', 'chapter': '27', 'verse': '37', 'word_num': 4, 'word': 'ψυχαὶ', 'occurrence': 1, 'strong': 'G55900', 'lemma': 'ψυχή', 'morph': 'Gr,N,,,,,NFP,'}]","αἱ ψυχαὶ",2,"[{'id': 107863, 'book_id': 'act', 'chapter': '27', 'verse': '37', 'word_num': 5, 'word': 'souls', 'occurrence': 1}]","souls",1,"αἱ ψυχαὶ = souls",0.006711409395973154,1,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","27","37","3",",82474,82476,",",107863,","[{'id': 82474, 'book_id': 'act', 'chapter': '27', 'verse': '37', 'word_num': 2, 'word': 'αἱ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NFP,'}, {'id': 82476, 'book_id': 'act', 'chapter': '27', 'verse': '37', 'word_num': 4, 'word': 'ψυχαὶ', 'occurrence': 1, 'strong': 'G55900', 'lemma': 'ψυχή', 'morph': 'Gr,N,,,,,NFP,'}]","αἱ ψυχαὶ",2,"[{'id': 107863, 'book_id': 'act', 'chapter': '27', 'verse': '37', 'word_num': 5, 'word': 'souls', 'occurrence': 1}]","souls",1,"αἱ ψυχαὶ = souls",0.5,1,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","27","9","14",",82018,82023,",",107211,","[{'id': 82018, 'book_id': 'act', 'chapter': '27', 'verse': '9', 'word_num': 11, 'word': 'τὸ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,ANS,'}, {'id': 82023, 'book_id': 'act', 'chapter': '27', 'verse': '9', 'word_num': 16, 'word': 'παρεληλυθέναι', 'occurrence': 1, 'strong': 'G39280', 'lemma': 'παρέρχομαι', 'morph': 'Gr,V,NEA,,,,,'}]","τὸ παρεληλυθέναι",2,"[{'id': 107211, 'book_id': 'act', 'chapter': '27', 'verse': '9', 'word_num': 16, 'word': 'had', 'occurrence': 2}]","had",1,"τὸ παρεληλυθέναι = had",0.0005837711617046118,1,4,0,"[""Discontiguous original language alignment, extra words: 4, threshold 1""]"
"act","27","9","16",",82018,82023,",",107213,","[{'id': 82018, 'book_id': 'act', 'chapter': '27', 'verse': '9', 'word_num': 11, 'word': 'τὸ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,ANS,'}, {'id': 82023, 'book_id': 'act', 'chapter': '27', 'verse': '9', 'word_num': 16, 'word': 'παρεληλυθέναι', 'occurrence': 1, 'strong': 'G39280', 'lemma': 'παρέρχομαι', 'morph': 'Gr,V,NEA,,,,,'}]","τὸ παρεληλυθέναι",2,"[{'id': 107213, 'book_id': 'act', 'chapter': '27', 'verse': '9', 'word_num': 18, 'word': 'passed', 'occurrence': 2}]","passed",1,"τὸ παρεληλυθέναι = passed",0.0005837711617046118,1,4,0,"[""Discontiguous original language alignment, extra words: 4, threshold 1""]"
"act","28","1","0",",82622,",",108064,108065,108066,108067,108068,","[{'id': 82622, 'book_id': 'act', 'chapter': '28', 'verse': '1', 'word_num': 1, 'word': 'διασωθέντες', 'occurrence': 1, 'strong': 'G12950', 'lemma': 'διασῴζω', 'morph': 'Gr,V,PAP,NMP,'}]","διασωθέντες",1,"[{'id': 108064, 'book_id': 'act', 'chapter': '28', 'verse': '1', 'word_num': 0, 'word': 'Having', 'occurrence': 1}, {'id': 108065, 'book_id': 'act', 'chapter': '28', 'verse': '1', 'word_num': 1, 'word': 'been', 'occurrence': 1}, {'id': 108066, 'book_id': 'act', 'chapter': '28', 'verse': '1', 'word_num': 2, 'word': 'brought', 'occurrence': 1}, {'id': 108067, 'book_id': 'act', 'chapter': '28', 'verse': '1', 'word_num': 3, 'word': 'safely', 'occurrence': 1}, {'id': 108068, 'book_id': 'act', 'chapter': '28', 'verse': '1', 'word_num': 4, 'word': 'through', 'occurrence': 1}]","Having been brought safely through",5,"διασωθέντες = Having been brought safely through",1.0,1,0,0,"[""Too many target language words in alignment: 5, threshold 5""]"
"act","28","10","9",",82816,82817,82818,",",108317,108318,","[{'id': 82816, 'book_id': 'act', 'chapter': '28', 'verse': '10', 'word_num': 10, 'word': 'πρὸς', 'occurrence': 1, 'strong': 'G43140', 'lemma': 'πρός', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 82817, 'book_id': 'act', 'chapter': '28', 'verse': '10', 'word_num': 11, 'word': 'τὰς', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EP,,,,AFP,'}, {'id': 82818, 'book_id': 'act', 'chapter': '28', 'verse': '10', 'word_num': 12, 'word': 'χρείας', 'occurrence': 1, 'strong': 'G55320', 'lemma': 'χρεία', 'morph': 'Gr,N,,,,,AFP,'}]","πρὸς τὰς χρείας",3,"[{'id': 108317, 'book_id': 'act', 'chapter': '28', 'verse': '10', 'word_num': 17, 'word': 'we', 'occurrence': 2}, {'id': 108318, 'book_id': 'act', 'chapter': '28', 'verse': '10', 'word_num': 18, 'word': 'needed', 'occurrence': 1}]","we needed",2,"πρὸς τὰς χρείας = we needed",0.002932551319648094,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"act","28","2","6",",82635,82637,",",108086,","[{'id': 82635, 'book_id': 'act', 'chapter': '28', 'verse': '2', 'word_num': 5, 'word': 'τὴν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AFS,'}, {'id': 82637, 'book_id': 'act', 'chapter': '28', 'verse': '2', 'word_num': 7, 'word': 'φιλανθρωπίαν', 'occurrence': 1, 'strong': 'G53630', 'lemma': 'φιλανθρωπία', 'morph': 'Gr,N,,,,,AFS,'}]","τὴν φιλανθρωπίαν",2,"[{'id': 108086, 'book_id': 'act', 'chapter': '28', 'verse': '2', 'word_num': 8, 'word': 'kindness', 'occurrence': 1}]","kindness",1,"τὴν φιλανθρωπίαν = kindness",0.0006557377049180328,1,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","28","2","6",",82635,82637,",",108086,","[{'id': 82635, 'book_id': 'act', 'chapter': '28', 'verse': '2', 'word_num': 5, 'word': 'τὴν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,AFS,'}, {'id': 82637, 'book_id': 'act', 'chapter': '28', 'verse': '2', 'word_num': 7, 'word': 'φιλανθρωπίαν', 'occurrence': 1, 'strong': 'G53630', 'lemma': 'φιλανθρωπία', 'morph': 'Gr,N,,,,,AFS,'}]","τὴν φιλανθρωπίαν",2,"[{'id': 108086, 'book_id': 'act', 'chapter': '28', 'verse': '2', 'word_num': 8, 'word': 'kindness', 'occurrence': 1}]","kindness",1,"τὴν φιλανθρωπίαν = kindness",1.0,1,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","3","18","2",",66426,66428,",",86613,","[{'id': 66426, 'book_id': 'act', 'chapter': '3', 'verse': '18', 'word_num': 0, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 66428, 'book_id': 'act', 'chapter': '3', 'verse': '18', 'word_num': 2, 'word': 'Θεὸς', 'occurrence': 1, 'strong': 'G23160', 'lemma': 'θεός', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ Θεὸς",2,"[{'id': 86613, 'book_id': 'act', 'chapter': '3', 'verse': '18', 'word_num': 4, 'word': 'God', 'occurrence': 1}]","God",1,"ὁ Θεὸς = God",0.05775803144224197,169,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","3","18","2",",66426,66428,",",86613,","[{'id': 66426, 'book_id': 'act', 'chapter': '3', 'verse': '18', 'word_num': 0, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 66428, 'book_id': 'act', 'chapter': '3', 'verse': '18', 'word_num': 2, 'word': 'Θεὸς', 'occurrence': 1, 'strong': 'G23160', 'lemma': 'θεός', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ Θεὸς",2,"[{'id': 86613, 'book_id': 'act', 'chapter': '3', 'verse': '18', 'word_num': 4, 'word': 'God', 'occurrence': 1}]","God",1,"ὁ Θεὸς = God",0.7071129707112971,169,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
"act","3","19","4",",66446,66447,66448,",",86637,86638,","[{'id': 66446, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 4, 'word': 'πρὸς', 'occurrence': 1, 'strong': 'G43140', 'lemma': 'πρός', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 66447, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 5, 'word': 'τὸ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,ANS,'}, {'id': 66448, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 6, 'word': 'ἐξαλειφθῆναι', 'occurrence': 1, 'strong': 'G18130', 'lemma': 'ἐξαλείφω', 'morph': 'Gr,V,NAP,,,,,'}]","πρὸς τὸ ἐξαλειφθῆναι",3,"[{'id': 86637, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 4, 'word': 'so', 'occurrence': 1}, {'id': 86638, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 5, 'word': 'that', 'occurrence': 1}]","so that",2,"πρὸς τὸ ἐξαλειφθῆναι = so that",0.0005837711617046118,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"act","3","19","7",",66446,66447,66448,",",86641,86642,86643,86644,","[{'id': 66446, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 4, 'word': 'πρὸς', 'occurrence': 1, 'strong': 'G43140', 'lemma': 'πρός', 'morph': 'Gr,P,,,,,A,,,'}, {'id': 66447, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 5, 'word': 'τὸ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,RD,,,,ANS,'}, {'id': 66448, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 6, 'word': 'ἐξαλειφθῆναι', 'occurrence': 1, 'strong': 'G18130', 'lemma': 'ἐξαλείφω', 'morph': 'Gr,V,NAP,,,,,'}]","πρὸς τὸ ἐξαλειφθῆναι",3,"[{'id': 86641, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 8, 'word': 'may', 'occurrence': 1}, {'id': 86642, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 9, 'word': 'be', 'occurrence': 1}, {'id': 86643, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 10, 'word': 'blotted', 'occurrence': 1}, {'id': 86644, 'book_id': 'act', 'chapter': '3', 'verse': '19', 'word_num': 11, 'word': 'out', 'occurrence': 1}]","may be blotted out",4,"πρὸς τὸ ἐξαλειφθῆναι = may be blotted out",0.0005837711617046118,1,0,0,"[""Too many original language words in alignment: 3, threshold 3""]"
"act","3","21","14",",66483,66488,",",86696,","[{'id': 66483, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 15, 'word': 'τῶν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,GMP,'}, {'id': 66488, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 20, 'word': 'προφητῶν', 'occurrence': 1, 'strong': 'G43960', 'lemma': 'προφήτης', 'morph': 'Gr,N,,,,,GMP,'}]","τῶν προφητῶν",2,"[{'id': 86696, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 22, 'word': 'of', 'occurrence': 3}]","of",1,"τῶν προφητῶν = of",0.0007880220646178094,1,4,0,"[""Discontiguous original language alignment, extra words: 4, threshold 1""]"
"act","3","21","14",",66483,66488,",",86696,","[{'id': 66483, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 15, 'word': 'τῶν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,GMP,'}, {'id': 66488, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 20, 'word': 'προφητῶν', 'occurrence': 1, 'strong': 'G43960', 'lemma': 'προφήτης', 'morph': 'Gr,N,,,,,GMP,'}]","τῶν προφητῶν",2,"[{'id': 86696, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 22, 'word': 'of', 'occurrence': 3}]","of",1,"τῶν προφητῶν = of",0.023809523809523808,1,4,0,"[""Discontiguous original language alignment, extra words: 4, threshold 1""]"
"act","3","21","17",",66483,66488,",",86699,","[{'id': 66483, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 15, 'word': 'τῶν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,GMP,'}, {'id': 66488, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 20, 'word': 'προφητῶν', 'occurrence': 1, 'strong': 'G43960', 'lemma': 'προφήτης', 'morph': 'Gr,N,,,,,GMP,'}]","τῶν προφητῶν",2,"[{'id': 86699, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 25, 'word': 'prophets', 'occurrence': 1}]","prophets",1,"τῶν προφητῶν = prophets",0.0015760441292356187,2,4,0,"[""Discontiguous original language alignment, extra words: 4, threshold 1""]"
"act","3","21","17",",66483,66488,",",86699,","[{'id': 66483, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 15, 'word': 'τῶν', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,GMP,'}, {'id': 66488, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 20, 'word': 'προφητῶν', 'occurrence': 1, 'strong': 'G43960', 'lemma': 'προφήτης', 'morph': 'Gr,N,,,,,GMP,'}]","τῶν προφητῶν",2,"[{'id': 86699, 'book_id': 'act', 'chapter': '3', 'verse': '21', 'word_num': 25, 'word': 'prophets', 'occurrence': 1}]","prophets",1,"τῶν προφητῶν = prophets",0.047619047619047616,2,4,0,"[""Discontiguous original language alignment, extra words: 4, threshold 1""]"
"act","4","19","1",",66915,66917,",",87247,","[{'id': 66915, 'book_id': 'act', 'chapter': '4', 'verse': '19', 'word_num': 0, 'word': 'ὁ', 'occurrence': 1, 'strong': 'G35880', 'lemma': 'ὁ', 'morph': 'Gr,EA,,,,NMS,'}, {'id': 66917, 'book_id': 'act', 'chapter': '4', 'verse': '19', 'word_num': 2, 'word': 'Πέτρος', 'occurrence': 1, 'strong': 'G40740', 'lemma': 'πέτρος', 'morph': 'Gr,N,,,,,NMS,'}]","ὁ Πέτρος",2,"[{'id': 87247, 'book_id': 'act', 'chapter': '4', 'verse': '19', 'word_num': 1, 'word': 'Peter', 'occurrence': 1}]","Peter",1,"ὁ Πέτρος = Peter",0.016062884483937116,47,1,0,"[""Discontiguous original language alignment, extra words: 1, threshold 1""]"
