"lemma","count","strong","lexicon"
"διέρχομαι",1,"G13300","{'brief': 'I pass through, spread a report', 'long': 'I pass through, spread (as a report).'}"
"νύσσω",1,"G35720","{'brief': 'I prick, pierce, stab', 'long': 'I prick, pierce.'}"
"ἐκκεντέω",2,"G15740","{'brief': 'I pierce through, transfix', 'long': 'I pierce through (or deeply), transfix.'}"
"κατανύσσω",1,"G26600","{'brief': 'I am pierced, stung', 'long': 'met: I am pierced, stung, smitten.'}"
"ἄροτρον",1,"G07230","{'brief': 'a plow', 'long': 'a plow.'}"
"ἀροτριάω",3,"G07220","{'brief': 'I plow', 'long': 'I plow.'}"
"παραβολή",20,"G38500","{'brief': 'a parable, comparison', 'long': '(a) a comparison, (b) a parable, often of those uttered by our Lord, (c) a proverb, an adage.'}"
"παροιμία",1,"G39420","{'brief': 'an allegory, proverb', 'long': 'a cryptic saying, an allegory; a proverb, figurative discourse.'}"
"ῥῆγμα",1,"G44850","{'brief': 'a ruin', 'long': 'what is broken, a ruin.'}"
"ὄλεθρος",3,"G36390","{'brief': 'ruin, doom, destruction', 'long': 'ruin, doom, destruction, death.'}"
"καταστροφή",2,"G26920","{'brief': 'overthrow, destruction', 'long': 'overthrow, destruction, material or spiritual.'}"
"βιβλίον",34,"G09750","{'brief': 'a papyrus roll', 'long': 'a papyrus roll.'}"
"βιβλαρίδιον",3,"G09740","{'brief': 'a little papyrus roll', 'long': 'a little papyrus roll.'}"
"σίκερα",1,"G46080","{'brief': 'intoxicating drink', 'long': 'intoxicating drink.'}"
"ὑποτάσσω",42,"G52930","{'brief': 'I place under, subject to', 'long': 'I place under, subject to; mid, pass: I submit, put myself into subjection.'}"
"θεῖον",8,"G23030","{'brief': 'brimstone, sulfur', 'long': 'brimstone, sulfur.'}"
"θειώδης",1,"G23060","{'brief': 'of brimstone, sulfurous', 'long': 'of brimstone, sulfurous.'}"
"πτοέω",2,"G44220","{'brief': 'I terrify, scare', 'long': 'I terrify, scare, strike with panic.'}"
"ἔμφοβος",5,"G17190","{'brief': 'full of fear, terrified', 'long': 'full of fear, terrified.'}"
"φόβος",22,"G54010","{'brief': 'fear, terror, reverence', 'long': '(a) fear, terror, alarm, (b) the object or cause of fear, (c) reverence, respect.'}"
"πηγή",11,"G40770","{'brief': 'a fountain, spring, well', 'long': 'a fountain, spring, well, issue, flow.'}"
"κρίθινος",2,"G29160","{'brief': 'made of barley', 'long': 'made of barley.'}"
"κριθή",1,"G29150","{'brief': 'barley', 'long': 'barley.'}"
"νύμφη",8,"G35650","{'brief': 'a bride, daughter-in-law', 'long': '(a) a bride, young wife, young woman, (b) a daughter-in-law.'}"
"γυνή",59,"G11350","{'brief': 'a woman, wife, my lady', 'long': 'a woman, wife, my lady.'}"
"διασπορά",3,"G12900","{'brief': 'dispersion', 'long': 'lit: scattering abroad of seed by the sower, hence: dispersion, used especially of the Jews who had migrated and were scattered over the ancient world.'}"
"διαζώννυμι",3,"G12410","{'brief': 'I gird, tie around', 'long': 'I gird, tie around; mid: I gird round myself.'}"
"ζώννυμι",3,"G22240","{'brief': 'I gird', 'long': 'I gird, put on the girdle, especially as preparatory to active work.'}"
"περιζωννύω",2,"G40240","{'brief': 'I gird round', 'long': 'I gird round; mid: I gird myself, generally for active work or travel.'}"
"φοῖνιξ",2,"G54040","{'brief': 'a palm tree, palm branch', 'long': 'a palm tree, the date-palm.'}"
"λόγχη",1,"G30570","{'brief': 'a lance, spear', 'long': 'a lance, spear.'}"
"δωδεκάφυλον",1,"G14290","{'brief': 'the Twelve Tribes of Israel', 'long': 'the Twelve Tribes (of Israel).'}"
"νουθετέω",8,"G35600","{'brief': 'I admonish, warn, counsel', 'long': 'I admonish, warn, counsel, exhort.'}"
"νουθεσία",3,"G35590","{'brief': 'a warning, admonition', 'long': 'a warning, admonition, counsel.'}"
"πνοή",2,"G41570","{'brief': 'breath, wind', 'long': '(a) breath, (b) gust, breeze, wind.'}"
"πνεῦμα",29,"G41510","{'brief': 'wind, breath, spirit', 'long': 'wind, breath, spirit.'}"
"ἅρμα",4,"G07160","{'brief': 'a chariot', 'long': 'a chariot, vehicle.'}"
"ῥέδη",1,"G44800","{'brief': 'a chariot', 'long': 'a chariot.'}"
"Πύθων",1,"G44360","{'brief': 'a divining spirit', 'long': 'a divining spirit, Python, called after the Pythian serpent said to have guarded the oracle at Delphi and been slain by Apollo.'}"
"δουλαγωγέω",1,"G13960","{'brief': 'I enslave', 'long': 'I bring into subjection, enslave, treat as a slave.'}"
"καταδουλόω",2,"G26150","{'brief': 'I enslave', 'long': 'I enslave.'}"
"ἀνδραποδιστής",1,"G04050","{'brief': 'an enslaver, a kidnapper', 'long': 'an enslaver, one who forcibly enslaves, a kidnapper.'}"
"πρόγνωσις",2,"G42680","{'brief': 'foreknowledge', 'long': 'foreknowledge, previous determination.'}"
"ἱππεύς",2,"G24600","{'brief': 'a mounted soldier', 'long': 'a horse-soldier, a mounted soldier, a cavalryman.'}"
"ἐπιστολή",24,"G19920","{'brief': 'a letter, dispatch, epistle', 'long': 'a letter, dispatch, epistle, message.'}"
"γράμμα",4,"G11210","{'brief': 'a letter, writings, learning', 'long': 'a letter of the alphabet; collectively: written (revelation); (a) a written document, a letter, an epistle, (b) writings, literature, learning.'}"
"στρατηγός",6,"G47550","{'brief': 'a general, magistrate, captain of the temple', 'long': '(a) a general or leader of the army, (b) a magistrate or governor, (c) captain of the temple.'}"
"μνημόσυνον",3,"G34220","{'brief': 'reminder, memorial, remembrance offering', 'long': 'reminder, memorial; a remembrance offering.'}"
"ἐπίσκοπος",5,"G19850","{'brief': 'overseer, supervisor, ruler', 'long': '(used as an official title in civil life), overseer, supervisor, ruler, especially used with reference to the supervising function exercised by an elder or presbyter of a church or congregation.'}"
"ἐπισκοπή",3,"G19840","{'brief': 'visitation of judgment, oversight', 'long': '(a) visitation (of judgment), (b) oversight, supervision, overseership.'}"
"ἐπισκοπέω",2,"G19830","{'brief': 'I exercise oversight, care for', 'long': 'I exercise oversight, care for, visit.'}"
"προσωπολήμπτης",1,"G43810","{'brief': 'one who shows partiality', 'long': 'one who shows partiality.'}"
"προσωπολημψία",4,"G43820","{'brief': 'partiality, favoritism', 'long': 'partiality, favoritism.'}"
"πρόκριμα",1,"G42990","{'brief': 'a prejudgment, prejudice', 'long': 'a prejudgment, prejudice, partiality, preference.'}"
"πρόσκλισις",1,"G43460","{'brief': 'partiality', 'long': 'partiality, an inclination towards.'}"
"πατριάρχης",4,"G39660","{'brief': 'a patriarch', 'long': 'a patriarch, head or founder of a family.'}"
"ἀρχηγός",4,"G07470","{'brief': 'originator, author, founder', 'long': 'originator, author, founder, prince, leader.'}"
"ἐπαρχεία",2,"G18850","{'brief': 'sphere of duty, province', 'long': 'sphere of duty, province.'}"
"παροξύνω",2,"G39470","{'brief': 'I provoke, irritate', 'long': 'I arouse anger, provoke, irritate.'}"
"παραζηλόω",3,"G38630","{'brief': 'I make jealous', 'long': 'I make jealous, provoke to jealously, provoke to anger.'}"
"παροργίζω",1,"G39490","{'brief': 'I provoke to anger, exasperate', 'long': 'I provoke to anger, exasperate.'}"
"ἐρεθίζω",1,"G20420","{'brief': 'I stir up, provoke', 'long': 'I stir up, arouse to anger, provoke, irritate, incite.'}"
"φρυάσσω",1,"G54330","{'brief': 'I roar, rage', 'long': 'I am wanton, insolent; I roar, rage.'}"
"παραφρονία",1,"G39130","{'brief': 'madness, folly', 'long': 'madness, folly.'}"
"ἐγκράτεια",1,"G14660","{'brief': 'self-mastery, self-control', 'long': 'self-mastery, self-restraint, self-control, continence.'}"
"ἀκρασία",1,"G01920","{'brief': 'incontinence, intemperance, lack of restraint', 'long': 'incontinence, intemperance (in wide sense), lack of restraint.'}"
"ἐνκρατεύομαι",1,"G14670","{'brief': 'I exercise self-control', 'long': 'I exercise self-control, am continent.'}"
"ἐγκρατεύομαι",1,"G14670","{'brief': 'I exercise self-control', 'long': 'I exercise self-control, am continent.'}"
"ἐνκράτεια",3,"G14660","{'brief': 'self-mastery, self-control', 'long': 'self-mastery, self-restraint, self-control, continence.'}"
"σωφροσύνη",3,"G49970","{'brief': 'sanity, sobriety', 'long': 'soundness of mind, sanity; self-control, sobriety.'}"
"σώφρων",4,"G49980","{'brief': 'self-controlled, temperate', 'long': 'of sound mind, self-controlled, temperate, sober-minded, modest, chaste.'}"
"σωφρονισμός",1,"G49950","{'brief': 'self-control, self-discipline', 'long': 'self-control, self-discipline, prudence.'}"
"ἐγκρατής",1,"G14680","{'brief': 'self-controlled', 'long': 'self-controlled.'}"
"σφάγιον",1,"G49680","{'brief': 'a slaughtered victim', 'long': 'a slaughtered victim.'}"
"βλασφημέω",15,"G09870","{'brief': 'I speak evil against, blaspheme', 'long': 'I speak evil against, blaspheme, use abusive or scurrilous language about (God or men).'}"
"κατάλαλος",1,"G26370","{'brief': 'slanderous, back-biting', 'long': 'slanderous, back-biting; subst: a railer, defamer.'}"
"δυσφημέω",1,"G14255","{'brief': 'hard to understand', 'long': 'hard to understand.'}"
"δυσφημία",1,"G14260","{'brief': 'evil report, defamation', 'long': 'evil report, defamation, words of ill omen.'}"
"ἐριθεία",2,"G20520","{'brief': 'ambition, rivalry', 'long': '(the seeking of followers and adherents by means of gifts, the seeking of followers, hence) ambition, rivalry, self-seeking; a feud, faction.'}"
"βλασφημία",3,"G09880","{'brief': 'abusive or scurrilous language, blasphemy', 'long': 'abusive or scurrilous language, blasphemy.'}"
"διάβολος",2,"G12280","{'brief': 'slanderous, the Slanderer, the Devil', 'long': '(adj. used often as a noun), slanderous; with the article: the Slanderer (par excellence), the Devil.'}"
"καταλαλιά",2,"G26360","{'brief': 'evil-speaking, backbiting, detraction', 'long': 'evil-speaking, backbiting, detraction, slander.'}"
"σφαγή",3,"G49670","{'brief': 'slaughter, sacrifice', 'long': 'slaughter, sacrifice.'}"
"κοπή",1,"G28710","{'brief': 'slaughter', 'long': 'slaughter, smiting in battle.'}"
"σφάζω",1,"G49690","{'brief': 'I slay', 'long': 'I slay, kill by violence, slaughter, wound mortally.'}"
"μαγεύω",1,"G30960","{'brief': 'I practice sorcery or magic', 'long': 'I practice sorcery or magic.'}"
"μαγία",1,"G30950","{'brief': 'magic', 'long': 'magic.'}"
"περίεργος",1,"G40210","{'brief': 'a busybody, curious, magical', 'long': 'of persons: over-careful; curious, meddling, a busy-body; of things: over-wrought; superfluous; curious, uncanny; subst: curious arts, magic.'}"
"φαρμακεία",2,"G53310","{'brief': 'magic, sorcery, enchantment', 'long': 'magic, sorcery, enchantment.'}"
"φάρμακον",1,"G53325",""
"φάρμακος",2,"G53330","{'brief': 'a magician, sorcerer', 'long': 'a magician, sorcerer.'}"
"σκληροτράχηλος",1,"G46440","{'brief': 'stubborn', 'long': 'stiff-necked, stubborn, obstinate.'}"
"παρεμβολή",7,"G39250","{'brief': 'a camp, barracks, army in battle array', 'long': 'a camp, fort, castle, barracks, army in battle array.'}"
"καθαιρέω",1,"G25070","{'brief': 'I take down, depose, destroy', 'long': '(a) I take down, pull down, depose, destroy.'}"
"σκηνοποιός",1,"G46350","{'brief': 'a tent-maker', 'long': 'a tent-maker.'}"
"σκῆνος",2,"G46360","{'brief': 'a tent', 'long': 'a tent, tabernacle; fig: of the human body.'}"
"σκηνή",1,"G46330","{'brief': 'a tent, tabernacle', 'long': 'a tent, booth, tabernacle, abode, dwelling, mansion, habitation.'}"
"πεποίθησις",6,"G40060","{'brief': 'confidence, trust', 'long': 'confidence, trust, reliance.'}"
"ὑπόστασις",4,"G52870","{'brief': 'assurance, substance, reality', 'long': '(lit: an underlying), (a) confidence, assurance, (b) a giving substance (or reality) to, or a guaranteeing, (c) substance, reality.'}"
"βεβαιόω",8,"G09500","{'brief': 'I confirm, ratify', 'long': 'I confirm, ratify, secure, establish; pass: I guarantee.'}"
"κυρόω",1,"G29640","{'brief': 'I ratify, confirm', 'long': 'I ratify, confirm, make valid, reaffirm, assure.'}"
"ἀτιμία",7,"G08190","{'brief': 'disgrace, dishonor', 'long': 'disgrace, dishonor; a dishonorable use.'}"
"ἀπαρχή",9,"G05360","{'brief': 'the first-fruits', 'long': 'the first-fruits, the earliest crop of the year, hence also met., for example, of the earliest converts in a district; there is evidence in favor of rendering in some passages merely by: sacrifice, gift.'}"
"ψιθυριστής",1,"G55880","{'brief': 'a whisperer, secret slanderer', 'long': 'a whisperer, secret slanderer.'}"
"φλύαρος",1,"G53970","{'brief': 'prating, talking foolishly', 'long': 'prating, talking foolishly, babbling.'}"
"ταπεινός",6,"G50110","{'brief': 'humble, lowly', 'long': 'humble, lowly, in position or spirit (in a good sense).'}"
"ταπείνωσις",1,"G50140","{'brief': 'abasement, low condition', 'long': 'abasement (in spirit), low condition (in circumstances).'}"
"εὐοδόω",4,"G21370","{'brief': 'I cause to prosper, have a happy journey', 'long': 'I cause to prosper, pass: I have a happy (successful) journey, hence: I prosper.'}"
"σεβάζομαι",1,"G45730","{'brief': 'I worship', 'long': 'I worship, stand in awe of.'}"
"ἱεροπρεπής",1,"G24120","{'brief': 'suitable to a sacred character, reverent', 'long': 'suitable to a sacred character, reverent.'}"
"εὐλαβέομαι",1,"G21250","{'brief': 'I fear, am anxious', 'long': 'I fear, am anxious, am cautious; I reverence.'}"
"δέος",1,"G11895","{'brief': 'I request, beg', 'long': 'I want for myself; I want, need; I beg, request, beseech, pray.'}"
"ἔρις",8,"G20540","{'brief': 'contention, strife', 'long': 'contention, strife, wrangling.'}"
"μάχη",2,"G31630","{'brief': 'strife, contention, quarrel', 'long': '(earlier: a battle, conflict, hence) in the sphere of words, etc: strife, contention, quarrel.'}"
"ὑπείκω",1,"G52260","{'brief': 'I yield', 'long': 'I yield, submit to authority.'}"
"κυβέρνησις",1,"G29410","{'brief': 'governing, government', 'long': '(lit: steering, piloting), governing, government.'}"
"μερίζω",5,"G33070","{'brief': 'I divide, part, share', 'long': 'I divide into parts, divide, part, share, distribute; mid: I share, take part in a partitioning; I distract.'}"
"κιθάρα",4,"G27880","{'brief': 'a harp', 'long': 'a harp, lyre.'}"
"κιθαρῳδός",2,"G27900","{'brief': 'a harpist', 'long': 'a harpist, one who sings with harp as accompaniment.'}"
"μιμητής",6,"G34020","{'brief': 'an imitator', 'long': 'an imitator, follower.'}"
"συνμιμητής",1,"G48310","{'brief': 'a joint imitator', 'long': 'a joint imitator.'}"
"μιμέομαι",4,"G34010","{'brief': 'I imitate', 'long': 'I imitate, follow.'}"
"φυσιόω",7,"G54480","{'brief': 'I inflate, puff up', 'long': 'I inflate, puff up; pass: I am puffed up, arrogant, proud.'}"
"ὑπεραίρω",2,"G52290","{'brief': 'I raise beyond, uplift', 'long': 'lit: I raise beyond, uplift; mid: I lift myself up, exalt myself, am arrogant.'}"
"πρεσβεύω",2,"G42430","{'brief': 'I am aged, act as an ambassador', 'long': 'I am aged, act as an ambassador.'}"
"ἀρραβών",3,"G07280","{'brief': 'an earnest, earnest-money', 'long': 'an earnest, earnest-money, a large part of the payment, given in advance as a security that the whole will be paid afterwards.'}"
"κάλυμμα",4,"G25710","{'brief': 'a veil', 'long': 'a covering, especially a covering of head and face, a veil.'}"
"Ἰουδαϊσμός",2,"G24540","{'brief': 'the Jewish religion, Judaism', 'long': 'the Jewish religion, Judaism.'}"
"ὠδίνω",3,"G56050","{'brief': 'I am in travail, suffer birth-pangs', 'long': 'I am in travail, suffer birth-pangs.'}"
"στῦλος",4,"G47690","{'brief': 'a pillar', 'long': 'a pillar, support, column.'}"
"θώραξ",5,"G23820","{'brief': 'a breast-plate', 'long': 'a breast-plate, corslet, cuirass.'}"
"θυρεός",1,"G23750","{'brief': 'a large shield', 'long': 'the heavy oblong Roman shield.'}"
"νουμηνία",1,"G35610","{'brief': 'the new moon as a festival', 'long': 'the new moon, first of the month.'}"
"λέων",9,"G30230","{'brief': 'a lion', 'long': 'a lion.'}"
"βδελυκτός",1,"G09470","{'brief': 'abominable, detestable', 'long': 'abominable, detestable.'}"
"μισέω",1,"G34040","{'brief': 'I hate, detest', 'long': 'I hate, detest, love less, esteem less.'}"
"εὐλάβεια",2,"G21240","{'brief': 'reverence, piety', 'long': 'reverence, fear of God, piety.'}"
"Χερούβ",1,"G55020","{'brief': 'Cherubim', 'long': 'Cherubim.'}"
"ζῷον",23,"G22260","{'brief': 'an animal', 'long': 'an animal, living creature.'}"
"ἐνκαινίζω",2,"G14570","{'brief': 'I consecrate, dedicate', 'long': 'I consecrate, dedicate, renovate.'}"
"παρεπίδημος",3,"G39270","{'brief': 'residing in a strange country, a stranger', 'long': 'residing in a strange country; subst: a stranger, sojourner.'}"
"ἀλαζονία",1,"G02120","{'brief': 'boasting, show, arrogant display', 'long': 'boasting, show, arrogant display, ostentation; plur: occasions of ostentation.'}"
"ὑπέρογκος",2,"G52460","{'brief': 'immoderate, boastful', 'long': 'immoderate, boastful, excessive, pompous.'}"
"ἵππος",17,"G24620","{'brief': 'a horse', 'long': 'a horse.'}"
"ἄμωμος",1,"G02990","{'brief': 'blameless', 'long': 'blameless, without blemish, unblemished, faultless.'}"
"κακοποιός",4,"G25550","{'brief': 'an evil-doer', 'long': 'doing evil; subst: an evil-doer.'}"
"ἐραυνάω",1,"G20450","{'brief': 'I search diligently', 'long': 'I search diligently, examine.'}"
"ἄρκος",1,"G07150","{'brief': 'a bear', 'long': 'a bear.'}"
"τόξον",1,"G51150","{'brief': 'a bow', 'long': 'a bow.'}"
"χαλκολίβανον",2,"G54740","{'brief': 'orichalcum, or frankincense of a yellow color', 'long': 'orichalcum, a fine metal, or frankincense of a yellow color.'}"
"χαλκοῦς",1,"G54700","{'brief': 'made of bronze', 'long': 'made of bronze, bronze, brass.'}"
"χαλκός",1,"G54750","{'brief': 'copper, brass, money', 'long': 'copper, brass, money; a brazen musical instrument.'}"
"χάλαζα",4,"G54640","{'brief': 'hail', 'long': 'hail.'}"
"πάρδαλις",1,"G39170","{'brief': 'a leopard, panther', 'long': 'a leopard, panther.'}"
"πληγή",21,"G41270","{'brief': 'a blow, stripe, wound', 'long': 'a blow, stripe, wound; an affliction, plague.'}"
